text,date
sc,rt,rt,rt,blacklivesmatt,show,support,commun,2016-07-08 04:09
hundr,peopl,march,altonsterl,philandocastl,th,blacklivesmatt,2016-07-08 04:07
rain,quench,antonsterl,philandocastil,blacklivesmatt,2016-07-08 04:07
artist,show,wake,brutal,2016-07-08 04:07
race,time,pride,support,movement,entir,countri,blacklivesmatt,2016-07-08 04:06
hundr,gather,vigil,life,philandocastil,castil,blacklivesmatt,2016-07-08 04:06
start,blacklivesmatt,2016-07-08 04:06
philadelphia,blacklivesmatt,photo,2016-07-08 04:05
blacklivesmatt,2016-07-08 04:03
hundr,march,protest,kill,blacklivesmatt,2016-07-08 04:02
send,remind,everyon,protest,blacklivesmatt,2016-07-08 04:02
blacklivesmatt,2016-07-08 04:01
blacklivesmatt,2016-07-08 04:01
period,2016-07-08 04:01
year,tweet,altonsterl,2016-07-08 04:00
art,blacklivesmatt,movement,2016-07-08 04:00
th,altonsterl,blacklivesmatt,2016-07-08 03:59
beyoncé,epitom,fame,influenc,use,blacklivesmatt,2016-07-08 03:59
matter,peopl,feel,els,blacklivesmatt,2016-07-08 03:58
day,year,life,blacklivesmatt,2016-07-08 03:58
copi,keklamagoon,lot,student,blacklivesmatt,2016-07-08 03:58
attack,throne,blacklivesmatt,2016-07-08 03:58
gutwrench,piec,zblay,death,blacklivesmatt,2016-07-08 03:57
blacklivesmatt,2016-07-08 03:57
blacklivesmatt,2016-07-08 03:56
death,alton,sterl,philando,castil,time,demand,sweep,chang,2016-07-08 03:56
way,philandocastil,blacklivesmatt,2016-07-08 03:56
philandocastil,altonsterl,blacklivesmatt,alllivesmatt,shitmylifematt,2016-07-08 03:56
blacklivesmatt,2016-07-08 03:56
philando,castil,role,model,hundr,kid,blacklivesmatt,2016-07-08 03:56
street,world,voic,heard,blacklivesmatt,2016-07-08 03:54
blacklivesmatt,unionsquar,right,2016-07-08 03:53
blacklivesmatt,2016-07-08 03:50
blacklivesmatt,altonsterl,philandocastil,bei,ctcarena,station,2016-07-08 03:50
matter,matter,2016-07-08 03:50
